OPERADOR,SERVICIO,MODALIDAD,LOCALIDAD,INDICATIVO,BLOQUE,RESOLUCION,FECHA
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SANTIAGO DEL ESTERO,385,505,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN JORGE (PROV.  SANTA FE),3406,430,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SANTIAGO DEL ESTERO,385,502,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,RIO TERCERO,3571,596,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SANTIAGO DEL ESTERO,385,506,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,RIO TERCERO,3571,594,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SANTIAGO DEL ESTERO,385,504,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SANTIAGO DEL ESTERO,385,507,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SANTO TOME,3756,443,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN MIGUEL DE TUCUMAN,381,579,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SANTO TOME,3756,442,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN JUSTO (PROV.  SANTA FE),3498,445,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,PARANA,343,471,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN MARTIN (PROV.  MENDOZA),263,4323,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,VILLA CARLOS PAZ,3541,638,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SALADAS,3782,449,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,VILLAGUAY,3455,436,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,ROSARIO DEL TALA,3445,432,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN LUIS (PROV.  SAN LUIS),266,4722,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,ROSARIO DEL TALA,3445,433,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN LUIS (PROV.  SAN LUIS),266,4724,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,PARANA,343,469,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,VILLA CARLOS PAZ,3541,644,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN MARTIN (PROV.  MENDOZA),263,4318,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SALADAS,3782,452,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN MARTIN (PROV.  MENDOZA),263,4316,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,VILLAGUAY,3455,437,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN LUIS (PROV.  SAN LUIS),266,4721,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,PARANA,343,470,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN LUIS (PROV.  SAN LUIS),266,4723,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN MARTIN (PROV.  MENDOZA),263,4319,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,PASO DE LOS LIBRES,3772,444,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN LUIS (PROV.  SAN LUIS),266,4720,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,PARANA,343,472,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,VILLA CARLOS PAZ,3541,639,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN MARTIN (PROV.  MENDOZA),263,4317,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,VILLA MARIA,353,425,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN LUIS (PROV.  SAN LUIS),266,471,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,VILLAGUAY,3455,435,SC 148/07,39321
TELECOM ARGENTINA S.A.,SRMC/PCS,CPP,PILAR (PROV.  BUENOS AIRES),230,4348,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN MARTIN (PROV.  MENDOZA),263,4320,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,POSADAS,376,4730,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,RECONQUISTA,3482,62,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SALADAS,3782,453,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,VILLA CARLOS PAZ,3541,640,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SALADAS,3782,450,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN MARTIN (PROV.  MENDOZA),263,4322,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN LORENZO (PROV.  SANTA FE),3476,626,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,PARANA,343,467,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,VILLA CARLOS PAZ,3541,641,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN MARTIN (PROV.  MENDOZA),263,4321,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,VILLA CARLOS PAZ,3541,643,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SALADAS,3782,448,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,VILLA CARLOS PAZ,3541,642,SC 148/07,39321
TELECOM ARGENTINA S.A.,STM/PCS,CPP,SAN NICOLAS,336,4335,SC 148/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,GENERAL PICO,2302,585,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VENADO TUERTO,3462,633,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,MENDOZA,261,639,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,ZAPALA,2942,506,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CORRAL DE BUSTOS,3468,529,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,POSADAS,376,4706,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,BOLIVAR,2314,462,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,GENERAL PICO,2302,586,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VENADO TUERTO,3462,627,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,GENERAL PICO,2302,584,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,MENDOZA,261,640,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VENADO TUERTO,3462,628,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN FRANCISCO (PROV. CORDOBA),3564,626,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CLORINDA,3718,541,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,PUERTO IGUAZU,3757,465,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CATAMARCA,383,4358,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,GENERAL PICO,2302,588,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,ZAPALA,2942,504,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,GENERAL PICO,2302,581,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO GRANDE (PROV.  TIERRA DEL FUEGO),2964,506,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VENADO TUERTO,3462,630,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CONCORDIA,345,414,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,ZAPALA,2942,503,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN JORGE (PROV.  SANTA FE),3406,425,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,BOLIVAR,2314,460,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,LOBOS,2227,502,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CATAMARCA,383,4357,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CATAMARCA,383,4356,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,GENERAL PICO,2302,583,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CATAMARCA,383,4355,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO GRANDE (PROV.  TIERRA DEL FUEGO),2964,509,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,GENERAL PICO,2302,582,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,GENERAL PICO,2302,580,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,GENERAL PICO,2302,587,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,MONTEROS,3863,439,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CATAMARCA,383,4359,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VERA,3483,447,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SANTA FE,342,4867,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SANTA FE,342,4866,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,LA RIOJA,380,4382,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,LA RIOJA,380,4383,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CORRAL DE BUSTOS,3468,527,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SANTA FE,342,4868,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SALTA,387,504,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SANTA FE,342,4865,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SANTA FE,342,4869,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,LA RIOJA,380,4384,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,LA RIOJA,380,4380,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO GRANDE (PROV.  TIERRA DEL FUEGO),2964,507,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,AÑATUYA,3844,431,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SUNCHALES,3493,434,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN JORGE (PROV.  SANTA FE),3406,427,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VERA,3483,448,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VERA,3483,449,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RECONQUISTA,3482,603,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VERA,3483,446,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RECONQUISTA,3482,606,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,TRES ARROYOS,2983,543,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CORRAL DE BUSTOS,3468,526,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RECONQUISTA,3482,604,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VILLA DEL ROSARIO (PROV.  CORDOBA),3573,414,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VILLA DEL ROSARIO (PROV.  CORDOBA),3573,413,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SUNCHALES,3493,435,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RECONQUISTA,3482,61,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RECONQUISTA,3482,605,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VENADO TUERTO,3462,631,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,POSADAS,376,4708,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO GRANDE (PROV.  TIERRA DEL FUEGO),2964,508,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,ROSARIO,341,318,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CAÑADA DE GOMEZ,3471,581,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CORRAL DE BUSTOS,3468,525,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SALTA,387,505,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,POSADAS,376,4705,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO TERCERO,3571,590,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,AÑATUYA,3844,432,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CORRAL DE BUSTOS,3468,528,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,LA RIOJA,380,437,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,LA RIOJA,380,4381,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,LOBOS,2227,500,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,MENDOZA,261,641,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SANTO TOME,3756,438,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CORRIENTES,379,4787,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,POSADAS,376,4707,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SANTA FE,342,510,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CORRIENTES,379,4789,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CORRIENTES,379,4788,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CORRIENTES,379,4786,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CORRIENTES,379,4785,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN JORGE (PROV.  SANTA FE),3406,426,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,ZAPALA,2942,505,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CONCORDIA,345,413,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CLORINDA,3718,540,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO GRANDE (PROV.  TIERRA DEL FUEGO),2964,505,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CAÑADA DE GOMEZ,3471,582,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RAMALLO,3407,494,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SANTO TOME,3756,437,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CAÑADA DE GOMEZ,3471,583,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,TUNUYAN,2622,543,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO GALLEGOS,2966,658,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO SEGUNDO,3572,522,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,PIGÜE,2923,511,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,ALTA GRACIA,3547,478,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO TERCERO,3571,591,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VIEDMA,2920,640,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RAMALLO,3407,493,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,PUERTO IGUAZU,3757,466,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,TUNUYAN,2622,541,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,TUNUYAN,2622,542,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CONCEPCION (PROV. TUCUMAN),3865,615,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,ESPERANZA (PROV.  SANTA FE),3496,498,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SANTIAGO DEL ESTERO,385,493,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO GALLEGOS,2966,659,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,TUNUYAN,2622,546,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN FRANCISCO (PROV. CORDOBA),3564,621,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,TRENQUE LAUQUEN,2392,540,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CONCEPCION (PROV. TUCUMAN),3865,62,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VIEDMA,2920,642,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,METAN,3876,418,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,ALTA GRACIA,3547,477,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CONCEPCION (PROV. TUCUMAN),3865,611,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN FRANCISCO (PROV. CORDOBA),3564,623,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CONCEPCION (PROV. TUCUMAN),3865,612,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN FRANCISCO (PROV. CORDOBA),3564,625,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO GALLEGOS,2966,656,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN RAFAEL (PROV. MENDOZA),260,4693,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,BOLIVAR,2314,461,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,PIGÜE,2923,510,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,METAN,3876,417,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN FRANCISCO (PROV. CORDOBA),3564,622,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,ALTA GRACIA,3547,479,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO GALLEGOS,2966,662,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VIEDMA,2920,646,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN FRANCISCO (PROV. CORDOBA),3564,624,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN RAFAEL (PROV. MENDOZA),260,4692,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO SEGUNDO,3572,523,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,METAN,3876,419,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VILLA CARLOS PAZ,3541,631,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VENADO TUERTO,3462,632,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO GALLEGOS,2966,657,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,POSADAS,376,4704,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,LOBOS,2227,501,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,MONTEROS,3863,440,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,TRENQUE LAUQUEN,2392,542,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO GALLEGOS,2966,661,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CAÑADA DE GOMEZ,3471,584,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,ESPERANZA (PROV.  SANTA FE),3496,499,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,ROSARIO,341,319,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN RAFAEL (PROV. MENDOZA),260,4691,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN RAFAEL (PROV. MENDOZA),260,4697,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN RAFAEL (PROV. MENDOZA),260,4690,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO GALLEGOS,2966,660,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN RAFAEL (PROV. MENDOZA),260,4695,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN RAFAEL (PROV. MENDOZA),260,4696,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN RAFAEL (PROV. MENDOZA),260,4694,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,TRES ARROYOS,2983,544,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VIEDMA,2920,644,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RAMALLO,3407,492,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN FRANCISCO (PROV. CORDOBA),3564,620,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VILLA CARLOS PAZ,3541,632,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VIEDMA,2920,643,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,TUNUYAN,2622,544,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,TUNUYAN,2622,540,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VIEDMA,2920,645,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,TUNUYAN,2622,545,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,MONTEROS,3863,441,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,OLAVARRIA,2284,63,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VENADO TUERTO,3462,629,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VIEDMA,2920,647,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,TRENQUE LAUQUEN,2392,541,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,VIEDMA,2920,641,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CONCEPCION (PROV. TUCUMAN),3865,614,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,TRES ARROYOS,2983,545,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,CONCEPCION (PROV. TUCUMAN),3865,613,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,SAN FRANCISCO (PROV. CORDOBA),3564,619,SC 146/07,39321
AMX ARGENTINA S.A.,STM/PCS,CPP,RIO GALLEGOS,2966,663,SC 146/07,39321
TELECOM ARGENTINA S.A.,SRMC/PCS,CPP,AMBA,11,3063,SC 148/07,39321
TELECOM ARGENTINA S.A.,SRMC/PCS,CPP,AMBA,11,3067,SC 148/07,39321
TELECOM ARGENTINA S.A.,SRMC/PCS,CPP,AMBA,11,3040,SC 148/07,39321
